"module name","license","repository"
"@opentelemetry/instrumentation-generic-pool@0.62.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js-contrib"
"@opentelemetry/instrumentation-graphql@0.67.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js-contrib"
"@opentelemetry/instrumentation-grpc@0.219.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js"
"@opentelemetry/instrumentation-hapi@0.65.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js-contrib"
"@opentelemetry/instrumentation-host-metrics@0.2.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js-contrib"
"@opentelemetry/instrumentation-http@0.219.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js"
"@opentelemetry/instrumentation-ioredis@0.67.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js-contrib"
"@opentelemetry/instrumentation-kafkajs@0.28.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js-contrib"
"@opentelemetry/instrumentation-knex@0.63.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js-contrib"
"@opentelemetry/instrumentation-koa@0.67.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js-contrib"
"@opentelemetry/instrumentation-lru-memoizer@0.63.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js-contrib"
"@opentelemetry/instrumentation-memcached@0.62.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js-contrib"
"@opentelemetry/instrumentation-mongodb@0.72.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js-contrib"
"@opentelemetry/instrumentation-mongoose@0.65.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js-contrib"
"@opentelemetry/instrumentation-mysql2@0.65.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js-contrib"
"@opentelemetry/instrumentation-mysql@0.65.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js-contrib"
"@opentelemetry/instrumentation-nestjs-core@0.65.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js-contrib"
"@opentelemetry/instrumentation-net@0.63.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js-contrib"
"@opentelemetry/instrumentation-openai@0.17.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js-contrib"
"@opentelemetry/instrumentation-oracledb@0.44.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js-contrib"
"@opentelemetry/instrumentation-pg@0.71.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js-contrib"
"@opentelemetry/instrumentation-pino@0.65.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js-contrib"
"@opentelemetry/instrumentation-redis@0.67.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js-contrib"
"@opentelemetry/instrumentation-restify@0.64.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js-contrib"
"@opentelemetry/instrumentation-router@0.63.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js-contrib"
"@opentelemetry/instrumentation-runtime-node@0.31.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js-contrib"
"@opentelemetry/instrumentation-runtime-node@0.32.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js-contrib"
"@opentelemetry/instrumentation-socket.io@0.66.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js-contrib"
"@opentelemetry/instrumentation-tedious@0.38.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js-contrib"
"@opentelemetry/instrumentation-undici@0.29.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js-contrib"
"@opentelemetry/instrumentation-winston@0.63.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js-contrib"
"@opentelemetry/instrumentation@0.218.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js"
"@opentelemetry/instrumentation@0.219.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js"
"@opentelemetry/otlp-exporter-base@0.219.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js"
"@opentelemetry/otlp-grpc-exporter-base@0.219.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js"
"@opentelemetry/otlp-transformer@0.219.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js"
"@opentelemetry/propagator-aws-xray@2.2.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js-contrib"
"@opentelemetry/propagator-b3@2.8.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js"
"@opentelemetry/propagator-jaeger@2.10.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js"
"@opentelemetry/redis-common@0.38.3","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js-contrib"
"@opentelemetry/resource-detector-alibaba-cloud@0.34.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js-contrib"
"@opentelemetry/resource-detector-aws@2.20.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js-contrib"
"@opentelemetry/resource-detector-azure@0.27.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js-contrib"
"@opentelemetry/resource-detector-container@0.8.11","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js-contrib"
"@opentelemetry/resource-detector-gcp@0.54.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js-contrib"
"@opentelemetry/resources@2.10.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js"
"@opentelemetry/resources@2.8.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js"
"@opentelemetry/sdk-logs@0.219.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js"
"@opentelemetry/sdk-metrics@2.10.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js"
"@opentelemetry/sdk-metrics@2.8.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js"
"@opentelemetry/sdk-node@0.219.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js"
"@opentelemetry/sdk-trace-base@2.10.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js"
"@opentelemetry/sdk-trace-base@2.8.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js"
"@opentelemetry/sdk-trace-node@2.10.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js"
"@opentelemetry/sdk-trace-node@2.8.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js"
"@opentelemetry/sdk-trace@2.10.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js"
"@opentelemetry/semantic-conventions@1.43.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js"
"@opentelemetry/sql-common@0.42.0","Apache-2.0","https://github.com/open-telemetry/opentelemetry-js-contrib"
"@ota-meshi/ast-token-store@0.3.0","MIT","https://github.com/ota-meshi/ast-token-store"
"@otplib/core@12.0.1","MIT","https://github.com/yeojz/otplib.git#master"
"@otplib/plugin-crypto@12.0.1","MIT","https://github.com/yeojz/otplib.git#master"
"@otplib/plugin-thirty-two@12.0.1","MIT","https://github.com/yeojz/otplib.git#master"
"@otplib/preset-default@12.0.1","MIT","https://github.com/yeojz/otplib.git#master"
"@otplib/preset-v11@12.0.1","MIT","https://github.com/yeojz/otplib.git#master"
"@oxc-parser/binding-darwin-arm64@0.128.0","MIT","https://github.com/oxc-project/oxc"
"@oxc-parser/binding-darwin-arm64@0.140.0","MIT","https://github.com/oxc-project/oxc"
"@oxc-project/types@0.128.0","MIT","https://github.com/oxc-project/oxc"
"@oxc-project/types@0.139.0","MIT","https://github.com/oxc-project/oxc"
"@oxc-project/types@0.140.0","MIT","https://github.com/oxc-project/oxc"
"@oxc-transform/binding-darwin-arm64@0.128.0","MIT","https://github.com/oxc-project/oxc"
"@parcel/watcher-darwin-arm64@2.6.0","MIT","https://github.com/parcel-bundler/watcher"
"@parcel/watcher-wasm@2.6.0","MIT","https://github.com/parcel-bundler/watcher"
"@parcel/watcher@2.6.0","MIT","https://github.com/parcel-bundler/watcher"
"@pkgjs/parseargs@0.11.0","MIT","https://github.com/pkgjs/parseargs"
"@pkgr/core@0.3.6","MIT","https://github.com/un-ts/pkgr"
"@polka/url@1.0.0-next.29","MIT","https://github.com/lukeed/polka"
"@poppinss/colors@4.1.6","MIT","https://github.com/poppinss/colors"
"@poppinss/dumper@0.7.0","MIT","https://github.com/poppinss/dumper"
"@poppinss/exception@1.2.3","MIT","https://github.com/poppinss/exception"
"@preact/compat@18.3.2","MIT","https://github.com/preactjs/compat-alias-package"
"@preact/signals-core@1.14.4","MIT","https://github.com/preactjs/signals"
"@preact/signals@2.9.4","MIT","https://github.com/preactjs/signals"
"@protobufjs/aspromise@1.1.2","BSD-3-Clause","https://github.com/dcodeIO/protobuf.js"
"@protobufjs/base64@1.1.2","BSD-3-Clause","https://github.com/dcodeIO/protobuf.js"
"@protobufjs/codegen@2.0.5","BSD-3-Clause","https://github.com/dcodeIO/protobuf.js"
"@protobufjs/eventemitter@1.1.1","BSD-3-Clause","https://github.com/dcodeIO/protobuf.js"
"@protobufjs/fetch@1.1.1","BSD-3-Clause","https://github.com/dcodeIO/protobuf.js"
"@protobufjs/float@1.0.2","BSD-3-Clause","https://github.com/dcodeIO/protobuf.js"
"@protobufjs/path@1.1.2","BSD-3-Clause","https://github.com/dcodeIO/protobuf.js"
"@protobufjs/pool@1.1.0","BSD-3-Clause","https://github.com/dcodeIO/protobuf.js"
"@protobufjs/utf8@1.1.2","BSD-3-Clause","https://github.com/protobufjs/protobuf.js"
"@redis/bloom@5.11.0","MIT","https://github.com/redis/node-redis"
"@redis/bloom@5.12.1","MIT","https://github.com/redis/node-redis"
"@redis/client@5.11.0","MIT","https://github.com/redis/node-redis"
"@redis/client@5.12.1","MIT","https://github.com/redis/node-redis"
"@redis/json@5.11.0","MIT","https://github.com/redis/node-redis"
"@redis/json@5.12.1","MIT","https://github.com/redis/node-redis"
"@redis/search@5.11.0","MIT","https://github.com/redis/node-redis"
"@redis/search@5.12.1","MIT","https://github.com/redis/node-redis"
"@redis/time-series@5.11.0","MIT","https://github.com/redis/node-redis"
"@redis/time-series@5.12.1","MIT","https://github.com/redis/node-redis"
"@rolldown/binding-darwin-arm64@1.1.5","MIT","https://github.com/rolldown/rolldown"
"@rolldown/binding-darwin-arm64@1.2.0","MIT","https://github.com/rolldown/rolldown"
"@rolldown/pluginutils@1.0.1","MIT","https://github.com/rolldown/plugins"
"@rollup/plugin-alias@6.0.0","MIT","https://github.com/rollup/plugins"
"@rollup/plugin-commonjs@28.0.9","MIT","https://github.com/rollup/plugins"
"@rollup/plugin-commonjs@29.0.3","MIT","https://github.com/rollup/plugins"
"@rollup/plugin-inject@5.0.5","MIT","https://github.com/rollup/plugins"
"@rollup/plugin-json@6.1.0","MIT","https://github.com/rollup/plugins"
"@rollup/plugin-node-resolve@16.0.3","MIT","https://github.com/rollup/plugins"
"@rollup/plugin-replace@6.0.3","MIT","https://github.com/rollup/plugins"
"@rollup/plugin-terser@1.0.0","MIT","https://github.com/rollup/plugins"
"@rollup/plugin-typescript@12.3.0","MIT","https://github.com/rollup/plugins"
"@rollup/plugin-yaml@4.1.2","MIT","https://github.com/rollup/plugins"
"@rollup/pluginutils@5.4.0","MIT","https://github.com/rollup/plugins"
"@rollup/rollup-darwin-arm64@4.62.2","MIT","https://github.com/rollup/rollup"
"@samverschueren/stream-to-observable@0.3.1","MIT","https://github.com/SamVerschueren/stream-to-observable"
"@scayle/changelog-formatter@1.2.0","MIT",""
"@scayle/checkout-types@2.1.73","MIT",""
"@scayle/eslint-config-storefront@4.8.1","MIT","https://github.com/scayle/eslint-config-storefront"
"@scayle/eslint-plugin-vue-composable@1.2.0","MIT","https://github.com/scayle/eslint-plugin-vue-composable"
"@scayle/h3-session@0.7.2","MIT","https://github.com/scayle/h3-session"
"@scayle/nuxt-image-provider@1.1.1","MIT","https://github.com/scayle/nuxt-image-provider"
"@scayle/nuxt-opentelemetry@1.0.3","MIT","https://github.com/scayle/nuxt-opentelemetry"
"@scayle/omnichannel-nuxt@4.6.2","MIT",""
"@scayle/prettier-config-storefront@2.1.0","MIT","https://github.com/scayle/prettier-config-storefront"
"@scayle/storefront-api@19.2.1","MIT","https://github.com/scayle/storefront-api-ts-sdk"
"@scayle/storefront-application-nuxt@1.16.0","UNLICENSED",""
"@scayle/storefront-basket@0.5.1","MIT",""
"@scayle/storefront-core@8.62.4","MIT","https://github.com/scayle/storefront-core"
"@scayle/storefront-country-detection@2.2.1","MIT",""
"@scayle/storefront-navigation@0.7.1","MIT",""
"@scayle/storefront-nuxt@8.62.4","MIT","https://github.com/scayle/storefront-nuxt"
"@scayle/storefront-product-detail@1.9.3","MIT",""
"@scayle/storefront-product-listing@2.6.0","MIT",""
"@scayle/storefront-promotions@3.4.1","MIT",""
"@scayle/storefront-search@0.5.1","MIT",""
"@scayle/unstorage-compression-driver@1.5.0","MIT","https://github.com/scayle/unstorage-compression-driver"
"@scayle/unstorage-scayle-kv-driver@2.1.1","MIT","https://github.com/scayle/unstorage-scayle-kv-driver"
"@scayle/unstorage-scayle-kv-driver@3.0.1","MIT","https://github.com/scayle/unstorage-scayle-kv-driver"
"@sideway/address@4.1.5","BSD-3-Clause","https://github.com/sideway/address"
"@sideway/formula@3.0.1","BSD-3-Clause","https://github.com/sideway/formula"
"@sideway/pinpoint@2.0.0","BSD-3-Clause","https://github.com/sideway/pinpoint"
"@sigstore/bundle@4.0.0","Apache-2.0","https://github.com/sigstore/sigstore-js"
"@sigstore/core@3.2.1","Apache-2.0","https://github.com/sigstore/sigstore-js"
"@sigstore/protobuf-specs@0.5.1","Apache-2.0","https://github.com/sigstore/protobuf-specs"
"@sigstore/sign@4.1.1","Apache-2.0","https://github.com/sigstore/sigstore-js"
"@sigstore/tuf@4.0.2","Apache-2.0","https://github.com/sigstore/sigstore-js"
"@sigstore/verify@3.1.1","Apache-2.0","https://github.com/sigstore/sigstore-js"
"@simple-git/args-pathspec@1.0.3","MIT","https://github.com/steveukx/git-js"
"@simple-git/argv-parser@1.1.1","MIT","https://github.com/steveukx/git-js"
"@sindresorhus/base62@1.0.0","MIT","https://github.com/sindresorhus/base62"
"@sindresorhus/is@7.2.0","MIT","https://github.com/sindresorhus/is"
"@sindresorhus/merge-streams@4.0.0","MIT","https://github.com/sindresorhus/merge-streams"
"@so-ric/colorspace@1.1.6","MIT","https://github.com/so-ric/colorspace"
"@speed-highlight/core@1.2.17","CC0-1.0","https://github.com/speed-highlight/core"
"@standard-schema/spec@1.1.0","MIT","https://github.com/standard-schema/standard-schema"
"@storyblok/js@4.2.0","MIT","https://github.com/storyblok/monoblok"
"@storyblok/js@4.4.5","MIT","https://github.com/storyblok/monoblok"
"@storyblok/js@6.3.0","MIT","https://github.com/storyblok/monoblok"
"@storyblok/management-api-client@0.6.0","MIT","https://github.com/storyblok/monoblok"
"@storyblok/nuxt@7.2.0","MIT*","https://github.com/storyblok/monoblok"
"@storyblok/preview-bridge@2.1.6","UNKNOWN",""
"@storyblok/region-helper@1.5.0","MIT","https://github.com/storyblok/monoblok"
"@storyblok/richtext@3.5.0","MIT","https://github.com/storyblok/monoblok"
"@storyblok/richtext@3.8.2","MIT","https://github.com/storyblok/monoblok"
"@storyblok/richtext@4.1.1","MIT","https://github.com/storyblok/monoblok"
"@storyblok/richtext@5.2.0","MIT","https://github.com/storyblok/monoblok"
"@storyblok/vue@9.2.0","MIT","https://github.com/storyblok/monoblok"
"@storyblok/vue@9.4.5","MIT","https://github.com/storyblok/monoblok"
"@storybook-vue/nuxt@9.0.1","MIT","https://github.com/nuxt-modules/storybook"
"@storybook/addon-a11y@9.1.20","MIT","https://github.com/storybookjs/storybook"
"@storybook/addon-docs@9.1.20","MIT","https://github.com/storybookjs/storybook"
"@storybook/builder-vite@9.1.20","MIT","https://github.com/storybookjs/storybook"
"@storybook/csf-plugin@9.1.20","MIT","https://github.com/storybookjs/storybook"
"@storybook/global@5.0.0","MIT","https://github.com/storybookjs/global"
"@storybook/icons@1.6.0","MIT","https://github.com/storybookjs/icons"
"@storybook/react-dom-shim@9.1.20","MIT","https://github.com/storybookjs/storybook"
"@storybook/vue3-vite@9.1.20","MIT","https://github.com/storybookjs/storybook"
"@storybook/vue3@9.1.20","MIT","https://github.com/storybookjs/storybook"
"@stylistic/eslint-plugin@5.10.0","MIT","https://github.com/eslint-stylistic/eslint-stylistic"
"@testing-library/dom@9.3.4","MIT","https://github.com/testing-library/dom-testing-library"
"@testing-library/jest-dom@6.9.1","MIT","https://github.com/testing-library/jest-dom"
"@testing-library/user-event@14.6.1","MIT","https://github.com/testing-library/user-event"
"@testing-library/vue@8.1.0","MIT","https://github.com/testing-library/vue-testing-library"
"@timbenniks/contentstack-endpoints@3.0.2","MIT","https://github.com/timbenniks/contentstack-endpoints"
"@tiptap/core@3.28.0","MIT","https://github.com/ueberdosis/tiptap"
"@tiptap/extension-blockquote@3.28.0","MIT","https://github.com/ueberdosis/tiptap"
"@tiptap/extension-bold@3.28.0","MIT","https://github.com/ueberdosis/tiptap"
"@tiptap/extension-code-block@3.28.0","MIT","https://github.com/ueberdosis/tiptap"
"@tiptap/extension-code@3.28.0","MIT","https://github.com/ueberdosis/tiptap"
"@tiptap/extension-details@3.28.0","MIT","https://github.com/ueberdosis/tiptap"
"@tiptap/extension-document@3.28.0","MIT","https://github.com/ueberdosis/tiptap"
"@tiptap/extension-emoji@3.28.0","MIT","https://github.com/ueberdosis/tiptap"
"@tiptap/extension-hard-break@3.28.0","MIT","https://github.com/ueberdosis/tiptap"
"@tiptap/extension-heading@3.28.0","MIT","https://github.com/ueberdosis/tiptap"
"@tiptap/extension-highlight@3.28.0","MIT","https://github.com/ueberdosis/tiptap"
"@tiptap/extension-horizontal-rule@3.28.0","MIT","https://github.com/ueberdosis/tiptap"
"@tiptap/extension-image@3.28.0","MIT","https://github.com/ueberdosis/tiptap"
"@tiptap/extension-italic@3.28.0","MIT","https://github.com/ueberdosis/tiptap"
"@tiptap/extension-link@3.28.0","MIT","https://github.com/ueberdosis/tiptap"
"@tiptap/extension-list@3.28.0","MIT","https://github.com/ueberdosis/tiptap"
"@tiptap/extension-paragraph@3.28.0","MIT","https://github.com/ueberdosis/tiptap"
"@tiptap/extension-strike@3.28.0","MIT","https://github.com/ueberdosis/tiptap"
"@tiptap/extension-subscript@3.28.0","MIT","https://github.com/ueberdosis/tiptap"
"@tiptap/extension-superscript@3.28.0","MIT","https://github.com/ueberdosis/tiptap"
"@tiptap/extension-table@3.28.0","MIT","https://github.com/ueberdosis/tiptap"
"@tiptap/extension-text-style@3.28.0","MIT","https://github.com/ueberdosis/tiptap"
"@tiptap/extension-text@3.28.0","MIT","https://github.com/ueberdosis/tiptap"
"@tiptap/extension-underline@3.28.0","MIT","https://github.com/ueberdosis/tiptap"
